GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2,CO2_coal,CO2_oil,CO2_gas,CO2_cement,Year,CO2_total
212898246819.84,5527495.838666667,323.46272,1.5826666666666667,87.20221499999998,70.4581662608818,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,16.74722,22.214,3.887,0.604,2018,43.45222
217156211756.2368,5560660.813698667,316.9934656,1.5826666666666667,89.17298505899997,66.878891414829,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,16.412275599999997,22.214,3.887,0.604,2019,43.1172756
221499335991.3615,5594024.778580859,310.65359628799996,1.5826666666666667,91.18829452133336,63.48144373095569,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,16.084030088,22.214,3.887,0.604,2020,42.789030088
225929322711.18875,5627588.927252345,304.44052436223996,1.5826666666666667,93.24914997751549,60.25658638942314,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,15.762349486239998,22.214,3.887,0.604,2021,42.467349486239996
230447909165.41254,5661354.460815859,298.35171387499514,1.5826666666666667,95.35658076700733,57.19555180084045,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,15.447102496515198,22.214,3.887,0.604,2022,42.1521024965152
235056867348.7208,5695322.587580754,292.3846795974952,1.5826666666666667,97.51163949234169,54.29001776935775,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,15.138160446584894,22.214,3.887,0.604,2023,41.84316044658489
239758004695.69522,5729494.523106239,286.5369860055453,1.5826666666666667,99.71540254486861,51.53208486667438,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,14.835397237653197,22.214,3.887,0.604,2024,41.540397237653195
244553164789.60913,5763871.490244877,280.8062462854344,1.510515449961079,101.96897064238263,48.914254955447326,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,14.538689292900132,21.880789999999998,3.887,0.5680340264650282,2025,40.87451331936516
249444228085.4013,5798454.719186346,275.1901213597257,1.4416534906725698,104.27346937890047,46.4294108037106,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,14.24791550704213,21.55257815,3.887,0.5342096940762788,2026,40.22170335111841
254433112647.10934,5833245.447501464,269.6863189325312,1.3759308368689365,106.63004978686362,44.07079673488211,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,13.962957196901288,21.229289477749997,3.887,0.5023994759980126,2027,39.5816461506493
259521774900.05154,5868244.920186473,264.2925925538806,1.3132043726843337,109.03988891204673,41.8320002607501,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,13.683698052963262,20.910850135583747,3.887,0.47248343914746926,2028,38.95403162769448
264712210398.05258,5903454.389707592,259.006740702803,1.2533375066740517,111.50419040145898,39.706934647504,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,13.410024091903997,20.59718738354999,3.887,0.4443487920148695,2029,38.33856026746886
270006454606.01364,5938875.116045838,253.8266058887469,1.1961998743766966,114.02418510453195,37.6898223674108,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,13.141823610065916,20.28822957279674,4.365707420652659,0.4178894594090691,2030,38.21365006292439
275406583698.1339,5974508.366742114,248.75007377097197,1.1416670544360796,116.60113168789437,35.77517939114633,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,12.878987137864598,19.98390612920479,4.903370538395084,0.39300568252554224,2031,38.15926948799002
280914715372.0966,6010355.416942567,243.77507229555252,1.0896202976646512,119.23631726404078,33.9578002780761,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,12.621407395107306,19.684147537266718,5.507250101795997,0.3696036428288417,2032,38.18240867699886
286533009679.5386,6046417.549444222,238.89957084964146,1.0399462684584952,121.93105803420809,32.232744023949834,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,12.36897924720516,19.388885324207717,6.185501064265732,0.3475951083314721,2033,38.290960744010086
292263669873.12933,6082696.054740887,234.12157943264862,0.9925367980007975,124.68669994578119,30.595320627533184,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,12.121599662261056,19.098052044344602,6.947282710758896,0.32689710093555263,2034,38.49383151830011
298108943270.5919,6119192.231069333,229.43914784399564,0.9472886487163668,127.50461936455584,29.0410783396545,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,11.879167669015835,18.811581263679432,7.802882347242612,0.3074315835830575,2035,38.80106286352094
304071122136.0038,6155907.384455749,224.85036488711572,0.9041032894642955,130.3862237621948,27.565791560000054,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,11.641584315635518,18.52940754472424,8.763854223266454,0.289125166035106,2036,39.22397124966132
310152544578.7239,6192842.828762484,220.3533575893734,0.862886680979224,133.3329524192204,26.165449348752052,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,11.408752629322807,18.251466431553375,9.843175563682147,0.2719088281710118,2037,39.77530345272934
316355595470.29834,6229999.885735059,215.94629043758593,0.8235490710939899,136.34627714389475,24.83624452183545,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,11.18057757673635,17.977694435080075,11.055421816607685,0.25571765976385324,2038,40.469411488187966
322682707379.7043,6267379.88504947,211.62736462883421,0.7860047992977465,139.42770300734676,23.57456330012621,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,10.956966025201623,17.708029018553873,12.41696348423192,0.24049061575144987,2039,41.322449143738865
329136361527.2984,6304984.164359767,207.39481733625752,0.7501721102039615,142.5787690953128,22.3769754844798,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,10.737826704697591,17.442408583275565,13.94618719451618,0.22617028608004972,2040,42.35259276856938
335719088757.84436,6342814.069345926,203.24692098953236,0.7159729755221076,145.80104927686685,21.24022512986823,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,10.523070170603638,17.18077245452643,15.663743999205138,0.21270267925297678,2041,43.58028930358818
342433470533.0013,6380870.953762001,199.1819825697417,0.6833329241453763,149.09615299052402,20.161221693270925,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,10.312608767191566,16.923060867708532,17.592828251230625,0.2000370187681587,2042,45.028534904898876
349282139943.6613,6419156.179484573,195.19834291834687,0.6521808799844183,152.46572604810984,19.137031631252764,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,10.106356591847735,16.669214954692904,19.759490827544454,0.18812555167704903,2043,46.72318792576214
356267782742.53455,6457671.116561481,191.29437605997992,0.6224490071939823,155.91145145679712,18.164870424385125,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,9.90422946001078,16.41917673037251,22.192990927226386,0.17692336854316046,2044,48.69332048615283
363393138397.38525,6496417.14326085,187.46848853878032,0.5940725624554203,159.43505025972073,17.24209500682636,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,9.706144870810565,16.172889079416922,24.926191195644293,0.16638823412140324,2045,50.97161337999319
370661001165.33295,6535395.646120415,183.7191187680047,0.5669897539933954,163.03828239559041,16.36619658047958,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,9.512021973394354,15.930295743225669,27.996001510530295,0.1564804281198452,2046,53.59479965527016
378074221188.6396,6574608.019997138,180.0447363926446,0.5411416070197904,166.72294757773076,15.53479379419122,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,9.321781533926467,15.691341307077284,31.44387742298049,0.1471625954435217,2047,56.60416285942776
385635705612.4124,6614055.668117121,176.4438416647917,0.5164718353118114,170.49088619298746,14.745626269446307,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,9.135345903247938,15.455971187471125,35.316379984460646,0.13839960535567494,2048,60.046096680535385
393348419724.66064,6653740.002125824,172.91496483149587,0.4929267186446367,174.34398022094896,13.996548454958434,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,8.952638985182979,15.224131619659058,39.66580451987365,0.13015841902542208,2049,63.972733543741114
401215388119.1539,6693662.442138579,169.45666553486595,0.47045498581171535,178.2841541739424,13.285523793446547,1.975039020214826,204241021610.66666,202222119594.66666,1.6206666666666667,1.6493333333333335,8.773586205479319,14.995769645364172,44.5508868378107,0.12240796496247161,2050,68.44265065361667
